vendor,product_name,current_price,old_price,month
Metro,"Medium Roast Coffee Beans, Pioneer Blend",11.99,13.99,10
Metro,"Medium Roast Coffee Beans, Pioneer Blend",12.99,13.99,10
Metro,"Medium Roast Coffee Beans, Pioneer Blend",12.99,13.99,11
Metro,Light Roast Vanilla Hazelnut Flavoured K-Cup Coffee ...,9.99,12.99,6
Metro,Light Roast Vanilla Hazelnut Flavoured K-Cup Coffee ...,9.99,12.99,7
Metro,Light Roast Vanilla Hazelnut Flavoured K-Cup Coffee ...,11.49,12.99,8
Metro,Light Roast Vanilla Hazelnut Flavoured K-Cup Coffee ...,9.99,12.99,9
Metro,Light Roast Vanilla Hazelnut Flavoured K-Cup Coffee ...,11.49,12.99,9
Metro,Light Roast Vanilla Hazelnut Flavoured K-Cup Coffee ...,11.49,12.99,10
Metro,Light Roast Vanilla Hazelnut Flavoured K-Cup Coffee ...,12.49,12.99,10
Metro,Light Roast Vanilla Hazelnut Flavoured K-Cup Coffee ...,12.49,12.99,11
Metro,"Dark-Medium Roast Colombian K-Cup Coffee Pods, Keurig",22.99,24.99,8
Metro,"Dark-Medium Roast Colombian K-Cup Coffee Pods, Keurig",22.99,24.99,9
Metro,"Dark-Medium Roast Colombian K-Cup Coffee Pods, Keurig",22.99,24.99,10
Metro,"Dark Roast K-Cup Coffee Pods, Italian Blend",13.99,16.99,6
Metro,"Dark Roast K-Cup Coffee Pods, Italian Blend",13.99,16.99,7
Metro,"Dark Roast K-Cup Coffee Pods, Italian Blend",15.99,16.99,7
Metro,"Dark Roast K-Cup Coffee Pods, Italian Blend",14.99,16.99,8
Metro,"Dark Roast K-Cup Coffee Pods, Italian Blend",14.99,16.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Italian Blend",14.99,17.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Italian Blend",14.99,17.99,10
Metro,Colombian Ground Coffee,7.99,9.99,10
Metro,Colombian Ground Coffee,7.99,10.99,10
Metro,Colombian Ground Coffee,7.99,10.99,11
Metro,"Light Roast Ground Coffee, Costa Rica",6.99,9.99,6
Metro,"Light Roast Ground Coffee, Costa Rica",6.99,9.99,7
Metro,"Light Roast Ground Coffee, Costa Rica",5.99,9.99,8
Metro,"Light Roast Ground Coffee, Costa Rica",5.99,9.99,9
Metro,"Light Roast Ground Coffee, Costa Rica",7.99,9.99,9
Metro,"Light Roast Ground Coffee, Costa Rica",7.99,9.99,10
Metro,"Light Roast Ground Coffee, Costa Rica",7.99,10.99,10
Metro,"Light Roast Ground Coffee, Costa Rica",7.99,10.99,11
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Blend",13.99,16.99,6
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Blend",13.99,16.99,7
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Blend",15.99,16.99,7
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Blend",14.99,16.99,8
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Blend",14.99,16.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Blend",14.99,17.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Blend",14.99,17.99,10
Metro,Guatemala Ground Coffee,8.99,9.99,6
Metro,Guatemala Ground Coffee,6.99,9.99,6
Metro,Guatemala Ground Coffee,6.99,9.99,7
Metro,Guatemala Ground Coffee,5.99,9.99,8
Metro,Guatemala Ground Coffee,5.99,9.99,9
Metro,Guatemala Ground Coffee,7.99,9.99,9
Metro,Guatemala Ground Coffee,7.99,9.99,10
Metro,Guatemala Ground Coffee,7.99,10.99,10
Metro,Guatemala Ground Coffee,7.99,10.99,11
Metro,Organic Farmers Blend K-Cup® Coffee Pods,14.99,18.99,6
Metro,Organic Farmers Blend K-Cup® Coffee Pods,14.99,18.99,7
Metro,Organic Farmers Blend K-Cup® Coffee Pods,16.99,18.99,8
Metro,Organic Farmers Blend K-Cup® Coffee Pods,16.99,18.99,9
Metro,Organic Farmers Blend K-Cup® Coffee Pods,15.99,18.99,9
Metro,Organic Farmers Blend K-Cup® Coffee Pods,15.99,18.99,10
Metro,Cold Brew Coffee Ice Cream,3.9899999999999998,5.99,7
Metro,Cold Brew Coffee Ice Cream,4.99,5.99,8
Metro,Light Roast French Vanilla Flavoured K-Cup Coffee Pods,9.99,12.99,6
Metro,Light Roast French Vanilla Flavoured K-Cup Coffee Pods,9.99,12.99,7
Metro,Light Roast French Vanilla Flavoured K-Cup Coffee Pods,11.49,12.99,8
Metro,Light Roast French Vanilla Flavoured K-Cup Coffee Pods,9.99,12.99,9
Metro,Light Roast French Vanilla Flavoured K-Cup Coffee Pods,11.49,12.99,9
Metro,Light Roast French Vanilla Flavoured K-Cup Coffee Pods,11.49,12.99,10
Metro,Light Roast French Vanilla Flavoured K-Cup Coffee Pods,12.49,12.99,10
Metro,Light Roast French Vanilla Flavoured K-Cup Coffee Pods,12.49,12.99,11
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",10.99,12.99,6
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",10.99,12.99,7
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",9.99,13.29,7
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",9.99,11.99,9
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",9.99,11.99,10
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",9.99,11.99,11
Metro,Maple Flavoured Fine Ground Coffee,9.99,10.99,10
Metro,Maple Flavoured Fine Ground Coffee,9.99,10.99,11
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",13.99,16.99,6
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",13.99,16.99,7
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",14.99,16.99,8
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",14.99,16.99,9
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",14.99,17.99,9
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",14.99,17.99,10
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",14.99,16.99,11
Metro,House Blend Ground Coffee,8.99,9.99,6
Metro,House Blend Ground Coffee,6.99,9.99,6
Metro,House Blend Ground Coffee,6.99,9.99,7
Metro,House Blend Ground Coffee,5.99,9.99,8
Metro,House Blend Ground Coffee,5.99,9.99,9
Metro,House Blend Ground Coffee,7.99,9.99,9
Metro,House Blend Ground Coffee,7.99,9.99,10
Metro,House Blend Ground Coffee,7.99,10.99,10
Metro,House Blend Ground Coffee,7.99,10.99,11
Metro,"Dark Roast Ground Coffee, Sumatra",7.99,10.99,10
Metro,"Dark Roast Ground Coffee, Sumatra",7.99,10.99,11
Metro,Medium Roast Decaffeinated Colombian Ground Coffee,8.99,9.99,6
Metro,Medium Roast Decaffeinated Colombian Ground Coffee,6.99,9.99,6
Metro,Medium Roast Decaffeinated Colombian Ground Coffee,6.99,9.99,7
Metro,Medium Roast Decaffeinated Colombian Ground Coffee,5.99,9.99,8
Metro,Medium Roast Decaffeinated Colombian Ground Coffee,5.99,9.99,9
Metro,Medium Roast Decaffeinated Colombian Ground Coffee,7.99,9.99,9
Metro,Medium Roast Decaffeinated Colombian Ground Coffee,7.99,9.99,10
Metro,Medium Roast Decaffeinated Colombian Ground Coffee,7.99,10.99,10
Metro,Medium Roast Decaffeinated Colombian Ground Coffee,7.99,10.99,11
Metro,"Dark Roast Ground Coffee, Italian Blend",8.99,9.99,6
Metro,"Dark Roast Ground Coffee, Italian Blend",6.99,9.99,6
Metro,"Dark Roast Ground Coffee, Italian Blend",6.99,9.99,7
Metro,"Dark Roast Ground Coffee, Italian Blend",5.99,9.99,8
Metro,"Dark Roast Ground Coffee, Italian Blend",5.99,9.99,9
Metro,"Dark Roast Ground Coffee, Italian Blend",7.99,9.99,9
Metro,"Dark Roast Ground Coffee, Italian Blend",7.99,9.99,10
Metro,"Dark Roast Ground Coffee, Italian Blend",7.99,10.99,10
Metro,"Dark Roast Ground Coffee, Italian Blend",7.99,10.99,11
Metro,Dark Roast Italian Blend Coffee Beans,14.99,15.99,11
Metro,English Style Toffee Coffee Cake,9.99,10.99,6
Metro,English Style Toffee Coffee Cake,9.99,10.99,7
Metro,English Style Toffee Coffee Cake,8.99,10.99,10
Metro,English Style Toffee Coffee Cake,8.99,10.99,11
Metro,Lemon Poppy Seed Coffee Cake,9.99,10.99,6
Metro,Lemon Poppy Seed Coffee Cake,9.99,10.99,7
Metro,Lemon Poppy Seed Coffee Cake,8.99,10.99,10
Metro,Lemon Poppy Seed Coffee Cake,8.99,10.99,11
Metro,Maple Pecan Coffee Cake,9.99,10.99,6
Metro,Maple Pecan Coffee Cake,9.99,10.99,7
Metro,Maple Pecan Coffee Cake,8.99,10.99,10
Metro,Maple Pecan Coffee Cake,8.99,10.99,11
Metro,"Classic Lungo Coffee Pods, Nespresso",6.99,7.49,8
Metro,"Classic Lungo Coffee Pods, Nespresso",6.99,7.49,10
Metro,"Classic Lungo Coffee Pods, Nespresso",6.99,7.49,11
Metro,"Organic Dark Roast Ground Coffee, Kick Ass",23.99,31.99,9
Metro,"Organic Dark Roast Ground Coffee, Kick Ass",26.99,31.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Lively Colombian",9.49,10.49,9
Metro,"Medium Roast K-Cup Coffee Pods, Lively Colombian",9.49,10.49,10
Metro,"Medium Roast K-Cup Coffee Pods, Lively Colombian",9.99,10.49,10
Metro,"Medium Roast K-Cup Coffee Pods, Lively Colombian",9.99,10.49,11
Metro,"Classic Roast Espresso Coffee Beans, Classico",12.99,15.99,6
Metro,"Classic Roast Espresso Coffee Beans, Classico",10.99,15.99,6
Metro,"Classic Roast Espresso Coffee Beans, Classico",10.99,15.99,7
Metro,"Classic Roast Espresso Coffee Beans, Classico",10.99,15.99,8
Metro,"Classic Roast Espresso Coffee Beans, Classico",14.99,15.99,8
Metro,"Classic Roast Espresso Coffee Beans, Classico",14.99,15.99,9
Metro,"Classic Roast Espresso Coffee Beans, Classico",10.99,15.99,9
Metro,"Classic Roast Espresso Coffee Beans, Classico",10.99,15.99,10
Metro,Medium Roasted Ground Coffee,15.99,18.99,6
Metro,Medium Roasted Ground Coffee,14.99,19.99,7
Metro,Medium Roasted Ground Coffee,12.99,19.99,8
Metro,Medium Roasted Ground Coffee,16.99,19.99,9
Metro,Medium Roasted Ground Coffee,16.99,19.99,10
Metro,Milk Chocolate Biscuits With Coffee Cream,3.9899999999999998,4.79,6
Metro,Milk Chocolate Biscuits With Coffee Cream,3.9899999999999998,4.79,7
Metro,Milk Chocolate Biscuits With Coffee Cream,4.49,4.99,7
Metro,Milk Chocolate Biscuits With Coffee Cream,3.9899999999999998,4.79,8
Metro,Milk Chocolate Biscuits With Coffee Cream,3.9899999999999998,4.79,9
Metro,"Mocha Flavoured Instant Coffee Mix Packets, Gold",4.49,7.29,7
Metro,"Mocha Flavoured Instant Coffee Mix Packets, Gold",5.99,7.79,8
Metro,"Mocha Flavoured Instant Coffee Mix Packets, Gold",5.99,7.79,9
Metro,"Mocha Flavoured Instant Coffee Mix Packets, Gold",5.99,7.79,10
Metro,"Mocha Flavoured Instant Coffee Mix Packets, Gold",5.99,7.79,11
Metro,Decaffeinated Instant Coffee,2,8.49,6
Metro,Decaffeinated Instant Coffee,5.99,8.49,7
Metro,Decaffeinated Instant Coffee,6.99,8.49,7
Metro,Decaffeinated Instant Coffee,6.99,8.49,8
Metro,Decaffeinated Instant Coffee,5.99,8.49,8
Metro,Decaffeinated Instant Coffee,5.99,8.49,9
Metro,Decaffeinated Instant Coffee,5.99,8.49,10
Metro,Decaffeinated Instant Coffee,5.99,8.49,11
Metro,"Medium Roast Ground Coffee, Pike Place",10.99,12.99,6
Metro,"Medium Roast Ground Coffee, Pike Place",8.99,12.99,6
Metro,"Medium Roast Ground Coffee, Pike Place",10.99,12.99,7
Metro,"Medium Roast Ground Coffee, Pike Place",8.99,12.99,7
Metro,"Medium Roast Ground Coffee, Pike Place",11.99,12.99,7
Metro,"Medium Roast Ground Coffee, Pike Place",11.99,12.99,8
Metro,"Medium Roast Ground Coffee, Pike Place",8.99,12.99,8
Metro,"Medium Roast Ground Coffee, Pike Place",11.99,12.99,9
Metro,"Medium Roast Ground Coffee, Pike Place",9.99,12.99,9
Metro,"Medium Roast Ground Coffee, Pike Place",9.99,12.99,10
Metro,"Medium Roast Ground Coffee, Pike Place",8.99,12.99,10
Metro,"Medium Roast Ground Coffee, Pike Place",9.99,12.99,11
Metro,"Dark-Medium Roast Colombian K-Cup Coffee Pods, Keurig",10.99,12.99,7
Metro,"Dark-Medium Roast Colombian K-Cup Coffee Pods, Keurig",11.99,12.99,9
Metro,"Dark-Medium Roast Colombian K-Cup Coffee Pods, Keurig",10.99,12.99,10
Metro,"Dark-Medium Roast Colombian K-Cup Coffee Pods, Keurig",10.99,12.99,11
Metro,Vanilla Cappuccino Flavoured Instant Coffee Mix Pack...,4.49,7.29,7
Metro,Vanilla Cappuccino Flavoured Instant Coffee Mix Pack...,5.99,7.79,8
Metro,Vanilla Cappuccino Flavoured Instant Coffee Mix Pack...,5.99,7.79,9
Metro,Vanilla Cappuccino Flavoured Instant Coffee Mix Pack...,5.99,7.79,10
Metro,Vanilla Cappuccino Flavoured Instant Coffee Mix Pack...,5.99,7.79,11
Metro,"Organic Decaffeinated Coffee Beans, Decaf",13.99,20.99,8
Metro,"Organic Decaffeinated Coffee Beans, Decaf",13.99,20.99,9
Metro,"Organic Decaffeinated Coffee Beans, Decaf",12,20.99,9
Metro,"Organic Decaffeinated Coffee Beans, Decaf",16.99,20.99,9
Metro,"Organic Decaffeinated Coffee Beans, Decaf",12,20.99,10
Metro,"Organic Decaffeinated Coffee Beans, Decaf",13.99,20.99,10
Metro,"Organic Decaffeinated Coffee Beans, Decaf",13.99,20.99,11
Metro,"Medium Roast Ground Coffee, Traditional",19.99,22.99,6
Metro,"Medium Roast Ground Coffee, Traditional",16.99,22.99,6
Metro,"Medium Roast Ground Coffee, Traditional",16.99,22.99,7
Metro,"Medium Roast Ground Coffee, Traditional",16.99,22.99,8
Metro,"Medium Roast Ground Coffee, Traditional",19.99,22.99,8
Metro,"Medium Roast Ground Coffee, Traditional",19.99,22.99,9
Metro,"Medium Roast Ground Coffee, Traditional",16.99,22.99,9
Metro,"Medium Roast Ground Coffee, Traditional",19.99,22.99,11
Metro,"Blonde Roast Ground Coffee, True North Blend",10.99,12.99,6
Metro,"Blonde Roast Ground Coffee, True North Blend",8.99,12.99,6
Metro,"Blonde Roast Ground Coffee, True North Blend",10.99,12.99,7
Metro,"Blonde Roast Ground Coffee, True North Blend",8.99,12.99,7
Metro,"Blonde Roast Ground Coffee, True North Blend",11.99,12.99,7
Metro,"Blonde Roast Ground Coffee, True North Blend",11.99,12.99,8
Metro,"Blonde Roast Ground Coffee, True North Blend",8.99,12.99,8
Metro,"Blonde Roast Ground Coffee, True North Blend",11.99,12.99,9
Metro,"Blonde Roast Ground Coffee, True North Blend",9.99,12.99,9
Metro,"Blonde Roast Ground Coffee, True North Blend",9.99,12.99,10
Metro,"Blonde Roast Ground Coffee, True North Blend",8.99,12.99,10
Metro,"Blonde Roast Ground Coffee, True North Blend",9.99,12.99,11
Metro,Dark Roast Premium Instant Coffee,7.99,8.99,7
Metro,Dark Roast Premium Instant Coffee,7.99,8.99,8
Metro,Dark Roast Premium Instant Coffee,7.99,8.99,9
Metro,Dark Roast Premium Instant Coffee,7.99,8.99,10
Metro,Dark Roast Premium Instant Coffee,7.99,8.99,11
Metro,"Medium Roast K-Cup Coffee Pods, Original Blen",12.99,17.99,8
Metro,"Medium Roast K-Cup Coffee Pods, Original Blen",10.99,17.99,10
Metro,Sweet And Creamy Mocha Flavoured Instant Coffee,5.99,8.29,10
Metro,Sweet And Creamy Mocha Flavoured Instant Coffee,5.99,8.29,11
Metro,"Decaffeinated Espresso Instant Coffee, Gold",2,8.29,6
Metro,"Decaffeinated Espresso Instant Coffee, Gold",5.99,8.29,7
Metro,"Decaffeinated Espresso Instant Coffee, Gold",6.99,8.29,7
Metro,"Decaffeinated Espresso Instant Coffee, Gold",6.99,8.29,8
Metro,"Decaffeinated Espresso Instant Coffee, Gold",5.99,8.29,8
Metro,"Decaffeinated Espresso Instant Coffee, Gold",5.99,8.29,9
Metro,"Decaffeinated Espresso Instant Coffee, Gold",5.99,8.29,10
Metro,"Decaffeinated Espresso Instant Coffee, Gold",5.99,8.29,11
Metro,Rich Dark Roast Instant Coffee,2,6.99,6
Metro,Rich Dark Roast Instant Coffee,2,6.99,7
Metro,Rich Dark Roast Instant Coffee,5.99,7.29,8
Metro,Rich Dark Roast Instant Coffee,5.99,7.49,8
Metro,Rich Dark Roast Instant Coffee,5.99,7.49,9
Metro,Rich Dark Roast Instant Coffee,6.49,7.49,9
Metro,Rich Dark Roast Instant Coffee,6.49,7.49,10
Metro,Rich Dark Roast Instant Coffee,6.49,7.49,11
Metro,"Lactose Free Original Coffee Whitener, Coffee-Mate",2,7.99,6
Metro,"Lactose Free Original Coffee Whitener, Coffee-Mate",5.99,7.99,7
Metro,"Lactose Free Original Coffee Whitener, Coffee-Mate",6.99,7.99,8
Metro,"Lactose Free Original Coffee Whitener, Coffee-Mate",5.99,7.99,10
Metro,"Lactose Free Original Coffee Whitener, Coffee-Mate",5.99,7.99,11
Metro,"Chocolate Bar, Coffee Crisp",4,1.79,6
Metro,"Chocolate Bar, Coffee Crisp",4,1.79,7
Metro,"Chocolate Bar, Coffee Crisp",0.88,1.6900000000000002,8
Metro,"Chocolate Bar, Coffee Crisp",4,1.6900000000000002,8
Metro,"Chocolate Bar, Coffee Crisp",4,1.6900000000000002,9
Metro,"Chocolate Bar, Coffee Crisp",4,1.6900000000000002,10
Metro,"Chocolate Bar, Coffee Crisp",4,1.6900000000000002,11
Metro,Gluten Free Coffee Flavoured Gelato,7.1899999999999995,7.99,6
Metro,Gluten Free Coffee Flavoured Gelato,4,7.99,6
Metro,Gluten Free Coffee Flavoured Gelato,4,7.99,7
Metro,Gluten Free Coffee Flavoured Gelato,3.5,6.99,7
Metro,Gluten Free Coffee Flavoured Gelato,3.5,6.99,8
Metro,Gluten Free Coffee Flavoured Gelato,2.5,6.99,8
Metro,Gluten Free Coffee Flavoured Gelato,2.5,6.99,9
Metro,Gluten Free Coffee Flavoured Gelato,3.24,6.99,9
Metro,Gluten Free Coffee Flavoured Gelato,3.5,6.99,9
Metro,Gluten Free Coffee Flavoured Gelato,3.5,6.99,10
Metro,Gluten Free Coffee Flavoured Gelato,3.34,6.99,10
Metro,Gluten Free Coffee Flavoured Gelato,3.24,6.99,10
Metro,Gluten Free Coffee Flavoured Gelato,6.6899999999999995,6.99,10
Metro,Gluten Free Coffee Flavoured Gelato,6.6899999999999995,6.99,11
Metro,Gluten Free Coffee Flavoured Gelato,6.49,6.99,11
Metro,Coffee Flavoured Ice Cream,5.49,7.49,6
Metro,Coffee Flavoured Ice Cream,4.99,7.49,8
Metro,Coffee Flavoured Ice Cream,4.99,7.49,9
Metro,Coffee Flavoured Ice Cream,4.99,6.99,10
Metro,Coffee Flavoured Ice Cream,4.99,6.99,11
Metro,10% Coffee Cream,2.9899999999999998,3.4899999999999998,6
Metro,10% Coffee Cream,2.9899999999999998,3.4899999999999998,7
Metro,10% Coffee Cream,2.9899999999999998,3.8899999999999997,7
Metro,10% Coffee Cream,2.9899999999999998,3.8899999999999997,8
Metro,10% Coffee Cream,2.9899999999999998,3.8899999999999997,9
Metro,10% Coffee Cream,2.9899999999999998,3.8899999999999997,10
Metro,10% Coffee Cream,2.9899999999999998,3.8899999999999997,11
Metro,Lactose-Free Coffee 10% Cream,4.99,5.99,6
Metro,Lactose-Free Coffee 10% Cream,4.99,5.99,7
Metro,Lactose-Free Coffee 10% Cream,4.49,5.6899999999999995,7
Metro,Lactose-Free Coffee 10% Cream,4.99,6.39,9
Metro,Lactose-Free Coffee 10% Cream,4.99,6.39,10
Metro,Lactose-Free Coffee 10% Cream,5.49,6.39,11
Metro,French Vanilla Flavoured Fat-Free Coffee Enhancer,5.99,7.49,6
Metro,French Vanilla Flavoured Fat-Free Coffee Enhancer,6.49,7.49,7
Metro,French Vanilla Flavoured Fat-Free Coffee Enhancer,5.99,7.49,7
Metro,French Vanilla Flavoured Fat-Free Coffee Enhancer,6.49,7.49,8
Metro,French Vanilla Flavoured Fat-Free Coffee Enhancer,5.99,7.49,10
Metro,5% Coffee Cream,3.9899999999999998,4.99,6
Metro,5% Coffee Cream,3.79,4.99,6
Metro,5% Coffee Cream,3.79,4.99,7
Metro,5% Coffee Cream,3.9899999999999998,4.99,7
Metro,5% Coffee Cream,2.9899999999999998,4.99,7
Metro,5% Coffee Cream,3.79,4.99,8
Metro,5% Coffee Cream,4.49,4.99,8
Metro,5% Coffee Cream,3.9899999999999998,4.99,8
Metro,5% Coffee Cream,3.9899999999999998,4.99,9
Metro,5% Coffee Cream,3.9899999999999998,4.99,10
Metro,5% Coffee Cream,4.49,4.99,10
Metro,5% Coffee Cream,4.49,4.99,11
Metro,5% Coffee Cream,3.9899999999999998,4.99,11
Metro,"Maple Flavoured K-Cup Coffee Pods, Keurig",10.99,12.99,7
Metro,"Maple Flavoured K-Cup Coffee Pods, Keurig",11.99,12.99,9
Metro,"Maple Flavoured K-Cup Coffee Pods, Keurig",10.99,12.99,11
Metro,"Turtles Flavoured Coffee Whitener, Coffee Mate",4.99,6.99,6
Metro,"Turtles Flavoured Coffee Whitener, Coffee Mate",5.49,6.99,7
Metro,"Turtles Flavoured Coffee Whitener, Coffee Mate",5.49,6.99,8
Metro,"Turtles Flavoured Coffee Whitener, Coffee Mate",5.49,6.99,9
Metro,"Turtles Flavoured Coffee Whitener, Coffee Mate",5.49,6.99,10
Metro,"Turtles Flavoured Coffee Whitener, Coffee Mate",5.49,6.99,11
Metro,"After Eight Flavoured Coffee Whitener, Coffee Mate",4.99,6.99,6
Metro,"After Eight Flavoured Coffee Whitener, Coffee Mate",5.49,6.99,7
Metro,"After Eight Flavoured Coffee Whitener, Coffee Mate",5.49,6.99,8
Metro,"After Eight Flavoured Coffee Whitener, Coffee Mate",5.49,6.99,9
Metro,"After Eight Flavoured Coffee Whitener, Coffee Mate",5.49,6.99,10
Metro,"After Eight Flavoured Coffee Whitener, Coffee Mate",5.49,6.99,11
Metro,"Instant Coffee, Rich",15.99,18.99,9
Metro,"Instant Coffee, Rich",15.99,18.99,10
Metro,"Instant Coffee, Rich",15.99,18.99,11
Metro,"Arabica Ground Coffee, Qualità Oro",4.99,8.49,7
Metro,"Arabica Ground Coffee, Qualità Oro",5.99,7.49,9
Metro,"Blonde Roast Veranda Blend Instant Coffee, Via Instant",8.49,9.99,7
Metro,"Blonde Roast Veranda Blend Instant Coffee, Via Instant",8.49,9.99,8
Metro,"Blonde Roast Veranda Blend Instant Coffee, Via Instant",7.99,9.99,9
Metro,"Blonde Roast Veranda Blend Instant Coffee, Via Instant",7.99,9.99,10
Metro,"Blonde Roast Veranda Blend Instant Coffee, Via Instant",7.99,9.99,11
Metro,"Cappucino Flavoured Instant Coffee Mix Packets, Gold",5.99,7.79,8
Metro,"Cappucino Flavoured Instant Coffee Mix Packets, Gold",5.99,7.79,9
Metro,"Cappucino Flavoured Instant Coffee Mix Packets, Gold",5.99,7.79,10
Metro,"Cappucino Flavoured Instant Coffee Mix Packets, Gold",5.99,7.79,11
Metro,"Organic Dark Roast Coffee Beans, Kick Ass",13.99,20.99,8
Metro,"Organic Dark Roast Coffee Beans, Kick Ass",13.99,20.99,9
Metro,"Organic Dark Roast Coffee Beans, Kick Ass",12,20.99,9
Metro,"Organic Dark Roast Coffee Beans, Kick Ass",16.99,20.99,9
Metro,"Organic Dark Roast Coffee Beans, Kick Ass",12,20.99,10
Metro,"Organic Dark Roast Coffee Beans, Kick Ass",13.99,20.99,10
Metro,"Organic Dark Roast Coffee Beans, Kick Ass",13.99,20.99,11
Metro,"Extra Large Morning Blend Coffee T-Discs, Maxwell House",8.49,9.99,10
Metro,"Extra Large Morning Blend Coffee T-Discs, Maxwell House",5.99,9.99,10
Metro,"Extra Large Morning Blend Coffee T-Discs, Maxwell House",5.99,9.99,11
Metro,"Extra Large Morning Blend Coffee T-Discs, Maxwell House",8.99,9.99,11
Metro,Dark French Roast K-Cup Coffee Pods,10.99,12.99,6
Metro,Dark French Roast K-Cup Coffee Pods,10.99,12.99,7
Metro,Dark French Roast K-Cup Coffee Pods,9.99,13.29,7
Metro,Dark French Roast K-Cup Coffee Pods,9.99,11.99,9
Metro,Dark French Roast K-Cup Coffee Pods,9.99,11.99,10
Metro,Dark French Roast K-Cup Coffee Pods,9.99,11.99,11
Metro,"Medium Roast Columbia Instant Coffee, Via Instant",8.49,9.99,7
Metro,"Medium Roast Columbia Instant Coffee, Via Instant",8.49,9.99,8
Metro,"Medium Roast Columbia Instant Coffee, Via Instant",7.99,9.99,9
Metro,"Medium Roast Columbia Instant Coffee, Via Instant",7.99,9.99,10
Metro,"Medium Roast Columbia Instant Coffee, Via Instant",7.99,9.99,11
Metro,"Bright Espresso Coffee Pods, Nespresso",6.99,7.49,10
Metro,"Bright Espresso Coffee Pods, Nespresso",6.99,7.49,11
Metro,"Capsules Of Roasted Ground Coffee, Qualità Rossa",6.49,8.99,6
Metro,"Capsules Of Roasted Ground Coffee, Qualità Rossa",5.99,8.99,6
Metro,"Capsules Of Roasted Ground Coffee, Qualità Rossa",6.49,8.99,7
Metro,"Capsules Of Roasted Ground Coffee, Qualità Rossa",6.99,8.49,7
Metro,"Capsules Of Roasted Ground Coffee, Qualità Rossa",7.99,8.49,7
Metro,"Capsules Of Roasted Ground Coffee, Qualità Rossa",7.99,8.49,8
Metro,"Capsules Of Roasted Ground Coffee, Qualità Rossa",7.99,8.99,8
Metro,"Capsules Of Roasted Ground Coffee, Qualità Rossa",6.99,8.99,8
Metro,"Capsules Of Roasted Ground Coffee, Qualità Rossa",6.99,8.99,9
Metro,"Capsules Of Roasted Ground Coffee, Qualità Rossa",4.99,8.99,9
Metro,"Capsules Of Roasted Ground Coffee, Qualità Rossa",4.99,8.99,10
